    name1,name2,street1,street2,city,state,zip,zip4,county,phone,intake_prompt,intake1,intake2,website,latitude,longitude,type_facility,last_update 
Washington County Mental Health,,333 East Washington Street,Suite 2100,West Bend,WI,53095,,Washington,262-335-4583,,262-335-4600,,http://www.co.washington.wi.us,43.4260334,-88.1755546,MH,2019-02-22 08:44:39.237
A New Leaf Inc,,8581 North 61st Avenue,,Glendale,AZ,85302,,Maricopa,623-934-1991,,,,http://www.turnanewleaf.org,33.5627279,-112.1901067,MH,2019-03-04 15:21:32.73
Blanchard Valley Hospital,,1900 South Main Street,,Findlay,OH,45840,,Hancock,419-423-4500,,,,http://www.bvhealthsystem.org/,41.01785,-83.651653,MH,2019-02-26 12:31:27.834
CPLC Maryvale Community Service Center,,6850 West Indian School Road,,Phoenix,AZ,85033,,Maricopa,623-247-0464,Intakes,623-247-0464 x1800,623-247-0464 x1801,http://www.cplc.org,33.4960305,-112.2057916,MH,2019-02-07 10:43:31.606
Aurora Behavioral Health System,,6015 West Peoria Avenue,,Glendale,AZ,85302,,Maricopa,623-344-4400,Intakes,480-345-5420,877-870-7012,http://www.auroraarizona.com/,33.580912,-112.189281,MH,2017-02-27 11:25:36
Terros Health,Glendale Primary Care and Csl,6153 West Olive Avenue,,Glendale,AZ,85302,,Maricopa,602-685-6000,Intakes,602-625-6000 x0,602-685-6000 x1950,http://www.terros.org,33.5664642,-112.1923422,MH,2018-03-30 13:35:34.859
WB Healthcare,,130 South Main Street,,Red Springs,NC,28377,,Robeson,910-843-1997,,,910-843-1027,http://wbhealthcareinc.com,34.8152816,-79.1827553,MH,2018-11-08 15:03:39.832
Arizona Healthcare Contract Management,Services Inc/Oregon House,6835 West Oregon Avenue,,Glendale,AZ,85303,,Maricopa,623-846-1798,,602-230-2222,,http://www.ahccms.org,33.5134539,-112.2070823,MH,2018-05-01 15:43:59.588
Emmarie Behavioral Home Care,,7725 West Wood Lane,,Phoenix,AZ,85043,,Maricopa,623-215-2464,Intakes,602-481-9789,602-710-4262,http://,33.4096955,-112.2268555,MH,2019-03-04 15:21:13.466
Village Network,Newark,14 Sandalwood Drive,,Newark,OH,43055,9233,Licking,740-788-8850,,,,http://www.thevillagenetwork.org,40.039088,-82.48338,MH,2017-02-27 11:25:37
Outpatient Behavioral Health Services,Waupun Memorial Hospital,620 West Brown Street,,Waupun,WI,53963,,Dodge,920-926-4200,,,,http://www.agnesian.com,43.631891,-88.74592,MH,2019-02-07 16:33:12.708
Promedica Coldwater Regional Hospital,Behavioral Health,274 East Chicago Street,,Coldwater,MI,49036,,Branch,517-279-5333,,,,http://www.chcbc.com/,41.9381529,-84.9893546,MH,2018-06-12 14:00:40.225
Pine Rest Christian Mental Hlth Servs,Kalamazoo Clinic,1530 Nichols Road,,Kalamazoo,MI,49006,,Kalamazoo,269-343-6700,,,866-852-4001,http://www.pinerest.org,42.306522,-85.6279493,MH,2019-03-04 16:54:51.387
Daymark Recovery Services,Hoke Center,121 East Elwood Avenue,,Raeford,NC,28376,2947,Hoke,910-875-8156 x3011,,910-875-8156,,http://www.daymarkrecovery.org,34.9802409,-79.2230423,MH,2019-02-26 12:13:59.827
Kalamazoo Community MH and,Substance Abuse Services,418 West Kalamazoo Avenue,,Kalamazoo,MI,49007,,Kalamazoo,269-373-6000,,,888-373-6200,http://www.kazoocmh.org,42.2947036,-85.5881005,MH,2019-02-08 09:11:43.3
Arizona Healthcare Contract Management,Services Inc/Kings House,6627 West Kings Road,,Glendale,AZ,85306,,Maricopa,623-487-0420,,602-230-2222,,http://ahccms.org,33.6339475,-112.2015635,MH,2019-03-13 12:24:18.421
Pines Behavioral Health,,200 Vista Drive,,Coldwater,MI,49036,1767,Branch,517-279-8404,,517-278-2129,,http://www.pinesbhs.org,41.9457904,-84.9790617,MH,2019-03-13 14:55:37.09
Center for Child and Family Advocacy,,219 East Washington Street,,Napoleon,OH,43545,,Henry,419-592-0540,,,,http://www.theccfa.org,41.3916138,-84.1226098,MH,2019-02-08 10:29:32.998
Douglass Community Association,FDRC,1000 West Paterson Street,,Kalamazoo,MI,49007,,Kalamazoo,269-343-6185,,,,http://www.dcakalamazoo.com,42.3037694,-85.598266,MH,2017-02-27 11:25:37
Licking Memorial Hosp at Shepherd Hill,Behavioral Health Services,200 Messimer Drive,,Newark,OH,43055,,Licking,220-564-4877,,740-348-4877,,http://www.shepherdhill.net,40.0407652,-82.4541598,MH,2019-03-04 15:00:05.051
Behavioral Healthcare Partners of ,Central Ohio Inc,65 Messimer Drive,,Newark,OH,43055,,Licking,740-522-8477,,,877-593-6330,http://www.bhcpartners.org/,40.044092,-82.453994,MH,2017-02-27 11:25:37
Adams County Hlth and Human Servs,,108 East North Street,,Friendship,WI,53934,,Adams,608-339-4505,,,,http://www.dhs.wisconsin.gov/agency/adams-county-health-human-services-department,43.9674908,-89.8158157,MH,2019-03-04 15:33:23.814
Arizona Mentor,Meadowbrook,8439 West Meadowbrook Avenue,,Phoenix,AZ,85037,,Maricopa,602-200-9494,,,,http://www.az-mentor.com,33.503217,-112.241635,MH,2017-02-27 11:25:37
Century Health,Adult Treatment Center,1918 North Main Street,,Findlay,OH,45840,,Hancock,419-425-5050,,,,http://www.centuryhealth.net/,41.063219,-83.650535,MH,2017-02-27 11:25:37
Northland Community Services Inc,,161 Spring Street,,Westfield,WI,53964,,Marquette,608-296-2139,,,,http://northlandcommunityservices.com,43.887197,-89.495073,MH,2017-02-27 11:25:37
Arizona Mentor,Cambridge,9131 West Cambridge Avenue,,Phoenix,AZ,85037,,Maricopa,602-200-9494,,,,http://www.az-mentor.com,33.476348,-112.257027,MH,2017-02-27 11:25:37
Arizona Mentor,Aztec,2413 North 92nd Lane,,Phoenix,AZ,85037,,Maricopa,602-200-9494,,,,http://www.az-mentor.com,33.476108,-112.257979,MH,2017-02-27 11:25:37
Borgess Behavioral Health,Adolescent PHP Site 2,1521 Gull Road,3 East,Kalamazoo,MI,49048,,Kalamazoo,269-226-5165,Intakes,269-226-8133,269-226-8000,http://healthcare.ascension.org/Locations/Michigan/MIKAL/Kalamazoo-Borgess-Behavioral-Health-Adoles,42.3072397,-85.5615316,MH,2018-07-10 11:36:31.765
Borgess Behavioral Health Unit,Inpatient,1521 Gull Road,,Kalamazoo,MI,49048,,Kalamazoo,269-226-7000,,,,http://healthcare.ascension.org/sites-of-care/michigan/,42.3073855,-85.5602363,MH,2019-02-22 08:50:23.128
Lutheran Social Services,Findlay Office,1701 Tiffin Avenue,,Findlay,OH,45840,,Hancock,419-422-7917,,,,http://www.lssnwo.org/,41.051639,-83.616528,MH,2019-02-22 08:59:04.694
Arizona Mentor,Chestnut,9287 West Belvoir Road,,Phoenix,AZ,85037,,Maricopa,602-200-9494,,,,http://www.az-mentor.com,33.473438,-112.260716,MH,2017-02-27 11:25:37
Daymark Recovery Services,,405 NC Highway 65,,Wentworth,NC,27375,,Rockingham,336-342-8316 x1719,,336-342-8316,,http://www.daymarkrecovery.org,36.39123091,-79.75262582,MH,2017-02-27 11:25:37
Arizona Mentor,Echo,8851 West Northview Avenue,,Glendale,AZ,85305,,Maricopa,602-200-9494,,,,http://www.az-mentor.com,33.541959,-112.249286,MH,2017-02-27 11:25:37
Hope Community Services, Formerly West Valley Child Crisis Ctr,18001 North 79th Avenue,Suite C-56,Glendale,AZ,85308,,Maricopa,623-848-8863,,,,http://wvccc.org,33.6469382,-112.2295997,MH,2019-02-07 10:44:56.278
Riverbend Residential Services Inc,,4195 South Creek Road,,Orrum,NC,28369,,Robeson,910-618-9260,,,910-733-6583,http://,34.431153,-79.017867,MH,2017-02-27 11:25:37
Southwest Network ,Estrella Vista,1840 North 95th Avenue,Suite 132,Phoenix,AZ,85037,,Maricopa,623-932-6950,,,,http://www.southwestnetwork.org,33.4675611,-112.2657459,MH,2018-11-07 10:19:15.194
Arizona Mentor,Evergreen,9225 West Elm Street,,Phoenix,AZ,85004,,Maricopa,602-200-9494,,,,http://www.az-mentor.com,33.506073,-112.2586834,MH,2018-07-10 11:16:14.633
Partners in Recovery,West Valley Campus,14100 North 83rd Avenue,Suite 100,Peoria,AZ,85381,,Maricopa,623-583-0232,,,,http://www.partnersinrecovery.us.com,33.6130461,-112.2399851,MH,2018-08-07 11:54:59.578
Arizona Mentor,Jasmine,12502 North 85th Lane,,Peoria,AZ,85381,,Maricopa,602-200-9494,Intakes,602-200-9494 x2023,602-200-9494 x4975,http://www.az-mentor.com,33.5984989,-112.242974,MH,2017-02-27 11:25:37
A Better Way Residential Services,,220 Calvin Road,,Shannon,NC,28386,,Robeson,910-359-0173,Intakes,910-733-2519,910-733-2562,http://,34.847942,-79.136978,MH,2017-02-27 11:25:37
Community Bridges Inc,West Valley Access Point,824 North 99th Avenue,Suite 108,Avondale,AZ,85323,,Maricopa,623-907-6520,,877-931-9142,,http://communitybridgesaz.org,33.4545734,-112.2732366,MH,2019-03-04 15:13:55.768
Daymark Recovery Services,,1105 East Cardinal Street,,Siler City,NC,27344,,Chatham,919-663-2955,,,,http://www.daymarkrecovery.org/,35.7243605,-79.4494243,MH,2018-11-08 11:40:43.484
Woodlands,Serving Central Ohio Inc,195 Union Street,Suite B-1,Newark,OH,43055,,Licking,740-349-7066 x220,,740-349-7066 x200,,http://www.thewoodland.org,40.04864,-82.420599,MH,2017-02-27 11:25:37
M and S Supervised Living LLC,,7311 Friendship Church Road,Suite A ,Browns Summit,NC,27214,,Guilford,336-740-2475,,,336-358-7561,http://,36.2002358,-79.6428201,MH,2019-02-08 09:47:32.296
Valle del Sol,,10320 West McDowell Road,Suite G,Avondale,AZ,85392,,Maricopa,602-258-6797,,602-523-9312,,http://www.valledelsol.com,33.4655535,-112.2821424,MH,2018-03-09 14:35:58.328
Southwest Network,Bell Road,9051 West Kelton Lane,,Peoria,AZ,85382,,Maricopa,623-815-5700,,,,http://southwestnetwork.org,33.635392,-112.251747,MH,2017-02-27 11:25:37
Copper Springs,,10550 West Mcdowell Road,,Avondale,AZ,85392,,Maricopa,480-565-3035,,,,http://www.copperspringshealth.com,33.4645298,-112.2853136,MH,2017-02-27 11:25:37
Mid Ohio Psychological Services Inc,,68 West Church Street,"3rd Floor, Suite 318",Newark,OH,43055,,Licking,740-281-1777,,,,http://www.mopsohio.com,40.058562,-82.4063595,MH,2017-04-07 12:04:32
National Youth Advocate Program ,,15 North 3rd Street,Suite 300,Newark,OH,43055,,Licking,740-349-7511,,,,http://www.nyap.org,40.0582462,-82.4033601,MH,2019-02-08 10:54:40.561
Piedmont Community Services,,24 Clay Street,,Martinsville,VA,24112,,Henry,276-632-7128,,,,http://www.piedmontcsb.org,36.6913204,-79.8673524,MH,2018-11-07 16:45:10.585
Arizona Mentor ,Miracle,9007 West Deanna Drive,,Peoria,AZ,85382,,Maricopa,602-200-9494,,,,http://www.thementornetwork.com,33.6759955,-112.2537003,MH,2018-11-07 10:02:09.434
Recovery Innovations of Arizona,Recovery Response Center,11361 North 99th Avenue,Suite 402,Peoria,AZ,85345,,Maricopa,602-636-4605,,,,http://riinternational.com,33.5870772,-112.2721244,MH,2018-11-07 10:22:23.392
West Central Wisconsin Behavioral,Health Clinic,23062 Whitehall Road,,Independence,WI,54747,,Trempealeau,866-805-0304,,715-284-2831,,http://www.tchcc.com,44.363338,-91.4081745,MH,2017-02-27 11:25:37
WesCare Professional Services,Clark Way Home,816 Clarkway Avenue,,Eden,NC,27288,,Rockingham,336-623-0679,,336-272-8335 x102,,http://www.wescarepro.com,36.519881,-79.767726,MH,2017-02-27 11:25:37
Faith House,,1115 Rosemont Drive,,Reidsville,NC,27320,,Rockingham,336-349-2233,,,,http://www.youthhavenservices.com,36.34718,-79.67943,MH,2017-02-27 11:25:37
Seneca Health Services Inc,,1 Stevens Road,,Summersville,WV,26651,,Nicholas,304-872-2659,,,,http://WWW.SHSINC.ORG,38.29089,-80.828496,MH,2017-02-27 11:25:37
Gundersen Lutheran Medical Ctr Inc,Behavioral Health Department,36024 Park Street,,Whitehall,WI,54773,,Trempealeau,715-538-4361,Intakes,608-775-2287,800-362-9567 x52287,http://www.gundersenhealth.org,44.3641407,-91.3177407,MH,2018-03-30 14:12:49.748
Corbel Residential,,483 Creek Road,,Orrum,NC,28369,,Robeson,910-642-5697,,,,http://communityinNvations.com/,34.4843081,-78.9805895,MH,2018-03-06 16:10:33.287
Rockingham County Schools Day,Treatment Program,401 Moss Street,,Reidsville,NC,27320,,Rockingham,336-634-3209 x49227,Intakes,336-634-3984,336-349-2233,http://www.youthhavenservices.com,36.363265,-79.67958,MH,2019-03-04 17:06:49.957
Youth Haven Services Inc,,229 Turner Drive,,Reidsville,NC,27320,,Rockingham,336-349-2233,,,,http://www.youthhavenservices.com,36.337898,-79.660492,MH,2017-02-27 11:25:37
Moses Cone Health System,Behavioral Health,621 South Main Street,Suite 200,Reidsville,NC,27320,5034,Rockingham,336-349-4454,,,,http://www.conehealth.com,36.3534253,-79.6657789,MH,2018-11-08 14:42:23.764
Hopewell Health Centers Inc,Washington County Clinic,2434 Richmiller Lane,Suite F,Belpre,OH,45714,1075,Washington,740-423-8095,,,,http://www.hopewellhealth.org,39.2854444,-81.609326,MH,2018-07-10 11:47:04.604
Southeastern Behav Hlthcare Servs LLC,,3573 Lackey Street,,Lumberton,NC,28360,,Robeson,910-738-5023,,,,http://,34.6463271,-79.01571,MH,2019-03-04 17:06:40.937
Southeastern Regional Medical Center,,300 West 27th Street,3rd Floor,Lumberton,NC,28358,,Robeson,910-671-5000 x5406,,910-272-3030,,http://www.srmc.org,34.6370791,-79.0118523,MH,2017-04-04 17:26:28
WesCare Professional Services,Bedford Street Home,221 Bedford Street,,Eden,NC,27288,,Rockingham,336-623-9116,,336-272-8335 x102,,http://www.wescarepro.com,36.528802,-79.739998,MH,2017-02-27 11:25:37
Spectrum Healthcare,,8 East Cottonwood Street,,Cottonwood,AZ,86326,,Yavapai,928-634-2236,,,,http://www.Spectrumhealthcare-group.org,34.7290827,-112.0298465,MH,2018-02-05 15:30:49.753
Spectrum Healthcare,Womans World,8 East Cottonwood Street,Building B,Cottonwood,AZ,86326,,Yavapai,928-634-2236,,,,http://www.spectrumhealthcare-group.org,34.7290827,-112.0298465,MH,2018-11-07 10:02:52.039
Life and Purpose Behavioral Health,Belpre,125 Lee Street,,Belpre,OH,45714,,Washington,740-860-3501,,740-376-0930,,http://www.l-pservices.com,39.2724861,-81.5826485,MH,2019-02-26 12:36:47.107
Verde Valley Medical Center,,269 South Candy Lane,,Cottonwood,AZ,86326,,Yavapai,928-634-2251,,928-639-6450,,http://www.nahealth.com/ourservices/behavioralhealthservices,34.735776,-112.029256,MH,2017-02-27 11:25:36
New Horizon Youth Homes Inc,,11836 West Rosewood Drive,,El Mirage,AZ,85335,,Maricopa,480-722-2730,,,,http://www.nhyh.org,33.600266,-112.314986,MH,2017-02-27 11:25:37
Spectrum Healthcare,,651 Mingus Street,,Cottonwood,AZ,86326,,Yavapai,928-634-2236,,,,http://www.spectrumhealthcare-group.org,34.7381187,-112.0339904,MH,2019-02-12 12:33:04.365
Stand Together and Recovery Centers,,605 North Central Avenue,,Avondale,AZ,85323,,Maricopa,623-882-8463,,602-231-0071,,http://,33.4416291,-112.3490979,MH,2019-02-12 12:31:03.491
Community Counseling Services,Outreach Servs/Hand County Memorial,300 West 5th Street,,Miller,SD,57362,1238,Hand,605-853-2421,Intakes,605-352-8596 x2000,605-352-8596 x2004,http://www.ccs-sd.org,44.5200148,-98.9922375,MH,2019-02-08 10:05:02.025
Krohn Clinic Ltd,,610 West Adams Street,,Black River Falls,WI,54615,,Jackson,715-284-4311,,715-284-1887,,http://www.krohnclinic.com,44.302333,-90.852835,MH,2017-02-27 11:25:37
Fairview Counseling Center,Fairview Farmington Clinic,19685 Pilot Knob Road,,Farmington,MN,55024,,Dakota,612-672-6999,,,,http://www.fairview.org/services/counseling-centers,44.6658449,-93.1777306,MH,2018-03-06 16:19:33.853
Fairview Counseling Center,Fairview Lakeville Clinic,18580 Joplin Avenue,,Lakeville,MN,55044,,Dakota,612-672-6999,,,,http://www.fairview.org/Services/BehavioralHealth/CounselingCenters/index.htm,44.677747,-93.28009,MH,2017-02-27 11:25:37
Fulcare Behavioral Health,Outpatient Department,725 South Shoop Avenue,,Wauseon,OH,43567,,Fulton,419-330-2790,,419-337-7479,,http://www.fultoncountyhealthcenter.org/,41.5397058,-84.1328797,MH,2018-03-06 16:19:34.909
Fulcare Behavioral Health,Partial Hospitalization Program,725 South Shoop Avenue,,Wauseon,OH,43567,,Fulton,419-335-2015 x2178,Intakes,419-337-7479,419-330-2790,http://www.fultoncountyhealthcenter.org/,41.5397058,-84.1328797,MH,2018-03-06 16:19:35.828
Fulcare Behavioral Health,Hospital Inpatient,725 South Shoop Avenue,,Wauseon,OH,43567,,Fulton,419-330-2775,,,800-323-2708,http://www.fultoncountyhealthcenter.org/,41.5397058,-84.1328797,MH,2018-03-06 16:19:36.386
House of New Hope,,8135 Mount Vernon Road,,Saint Louisville,OH,43071,,Licking,740-345-5437,,,,http://www.houseofnewhope.org,40.171197,-82.421679,MH,2017-02-27 11:25:37
Spring Ridge Academy,,13690 South Burton Road,,Mayer,AZ,86333,,Yavapai,928-632-4602 x1140,,928-632-4602,,http://springridgeacademy.com,34.3459472,-112.1682771,MH,2018-07-10 11:24:47.175
WesCare Professional Services,Meadow Road Home,1407 East Meadow Road,,Eden,NC,27288,,Rockingham,336-635-0073,,336-272-8335 x102,,http://www.wescarepro.com,36.5204181,-79.6985513,MH,2018-09-05 12:03:32.759
Maryhaven,,245 Neal Avenue,,Mount Gilead,OH,43338,,Morrow,419-946-6734,,,,http://maryhaven.com,40.542946,-82.828047,MH,2019-03-04 17:28:42.693
Westbrook Health Services Inc,New Day Crisis Stabilization Unit,2121 1/2 7th Street,,Parkersburg,WV,26101,,Wood,304-485-1721 x158,,,304-485-1721 x164,http://www.westbrookhealth.com,39.2662284,-81.5339937,MH,2018-11-07 09:57:55.712
Sunlight Behavior Center Inc,,2030 Hoke Loop Road,,Fayetteville,NC,28314,,Cumberland,910-864-2443,,,,http://www.sunlightbehaviorcenter.org,35.0392151,-79.0814744,MH,2019-03-04 17:06:52.135
Westbrook Health Services Inc,,2121 7th Street,,Parkersburg,WV,26101,,Wood,304-485-1721,,,,http://www.westbrookhealth.com,39.269359,-81.520504,MH,2017-02-27 11:25:37
Psychotherapeutic Services Inc,,2260 South Church Street,Suite 304,Burlington,NC,27215,5389,Alamance,336-513-4229,,,336-538-6990,http://www.psychotherapeuticservices.com,36.0813441,-79.4720534,MH,2017-02-27 11:25:37
Green Lake Cnty Hlth/Human Servs,Behavioral Health Unit,571 County Road A,,Green Lake,WI,54941,,Green Lake,920-294-4070,,,,http://www.co.green-lake.wi.us,43.8495583,-88.9388127,MH,2018-03-30 14:12:01.297
Calhoun County CMHA,DBA Summit Pointe South,3630 Capital Avenue SW,,Battle Creek,MI,49015,,Calhoun,269-979-8333,,269-966-1460,,http://www.summitpointe.org,42.2476598,-85.2016284,MH,2019-03-13 14:55:23.13
Hillsdale Hospital,,168 South Howell Street,,Hillsdale,MI,49242,,Hillsdale,517-437-4451 x5363,Intakes,517-437-5363,517-437-5125,http://www.hillsdalehospital.com,41.9120325,-84.6330333,MH,2019-03-13 15:17:47.468
Sunrise Pointe LLC,,203 Overbrook Terrace,,Burlington,NC,27217,,Alamance,336-254-8798,,,,http://,36.081579,-79.457455,MH,2017-02-27 11:25:37
Del E Webb Memorial Hospital,Behavioral Health,14502 West Meeker Boulevard,,Sun City West,AZ,85375,,Maricopa,623-524-4040,,623-524-4000,,http://www.bannerhealth.com/,33.6599234,-112.3728842,MH,2019-02-22 09:01:32.281
NW System/Csl and Guidance Clinic,Northwest Journey/Black River Falls,North 6643 County Road A,,Black River Falls,WI,54615,,Jackson,715-284-1100,,,,http://www.nwcgc.com,44.364348,-90.898808,MH,2017-02-27 11:25:37
Fairview Counseling Center,Fairview Apple Valley Clinic,15650 Cedar Avenue,,Saint Paul,MN,55124,,Dakota,612-672-6999,,,,http://www.fairview.org/services/counseling-centers,44.721623,-93.2163419,MH,2018-03-06 16:19:31.128
Braley and Thompson,Mental Health Support Services,2965 Colonnade Drive,Suite 130,Roanoke,VA,24018,,Roanoke,540-989-7175,,540-989-1703,,http://braleyandthompson.com,37.2339854,-80.0151688,MH,2019-03-04 17:41:16.751
Piedmont Community Services,Franklin County Satellite Clinic,30 Technology Drive,,Rocky Mount,VA,24151,,Franklin,540-483-0582,,,,http://www.piedmontcsb.org,37.0154819,-79.8928121,MH,2018-11-07 16:45:21.805
Seneca Health Services Inc,,804 Industrial Park Road,,Maxwelton,WV,24957,,Greenbrier,304-497-0500,,,,http://www.shsinc.org,37.8641976,-80.3994662,MH,2017-02-27 11:25:37
Pine Rest Christian Mental Hlth Servs ,Holland Clinic,926 Washington Avenue,Suite 210,Holland,MI,49423,,Ottawa,616-820-3780,,866-852-4001,,http://pinerest.org,42.7635469,-86.1175013,MH,2019-03-13 14:56:24.2
Thriveworks Counseling,,3235 Electric Road,Suite 1A,Roanoke,VA,24018,6404,Roanoke,540-788-5090,,,,http://thriveworks.com/roanoke-therapy,37.2288058,-80.0079447,MH,2018-09-04 13:52:49.757
LewisGale Medical Center,Behavioral Health,1902 Braeburn Drive,,Salem,VA,24153,,Salem,540-772-2801,Intakes,540-776-1100,800-541-9992,http://lewisgale.com,37.2643745,-80.0277786,MH,2017-02-27 11:25:37
Holland Hospital Outpatient ,Behavioral Health,854 South Washington Avenue,Suite 330,Holland,MI,49423,,Ottawa,616-355-3926,,,800-393-6650,http://www.hollandhospital.org,42.766328,-86.116794,MH,2017-02-27 11:25:37
Turning Pointe,,1409 Jackson Street,,Burlington,NC,27215,,Alamance,336-254-8798,,,,http://,36.1137674,-79.4411823,MH,2018-07-10 11:41:41.541
Nystrom and Associates Ltd,,7300 West 147th Street,Suite 204,Saint Paul,MN,55124,,Dakota,952-997-3020,,,,http://www.nystromcounseling.com,44.7339838,-93.2138131,MH,2019-02-08 09:30:58.381
