name1,name2,city,state,zip,latitude,longitude
Behavior Management Systems,,Rapid City,SD,57701,44.053689,-103.224005
Catalpa Health,,Appleton,WI,54914,44.264753999999996,-88.460788
Rawhide Youth and Family Counseling,,Appleton,WI,54914,44.2648172,-88.46014749999999
Community Support Agency LLC,,Delco,NC,28436,34.312771999999995,-78.2067383
Outagamie County Hlth and Human Servs,,Appleton,WI,54911,44.259406299999995,-88.411238
Options Treatment Programs Inc,,Appleton,WI,54914,44.270215,-88.444653
Wellness Counseling Center,,Appleton,WI,54911,44.261801,-88.406227
Durham VA Medical Center,Raleigh II VA CBOC,Raleigh,NC,27603,35.7399196,-78.6388341
Lutheran Social Services of SD,Rapid City Area Counseling Center,Rapid City,SD,57702,44.057074,-103.261415
Clement J Zablocki VAMC,Appleton Clinic,Appleton,WI,54914,44.2804911,-88.4518066
Catholic Charities of the Diocese of,Green Bay Inc,Appleton,WI,54911,44.272445000000005,-88.40386099999999
SouthLight Healthcare,Garner Road,Raleigh,NC,27610,35.752180700000004,-78.6302098
Behavior Management Systems,Mainstream Residential,Rapid City,SD,57701,44.088012,-103.216306
Behavior Management Systems,Mainstream and IMPACT West,Rapid City,SD,57701,44.088117,-103.216174
Samaritan Counseling Center of,The Fox Valley,New London,WI,54961,44.385201,-88.74799200000001
Rapid City Regional Hospital,Regional Behavioral Health Ctr for BH,Rapid City,SD,57702,44.077802899999995,-103.2526558
Nystrom and Associates Ltd,Watterfront Commons II Building,Elk River,MN,55330,45.285037200000005,-93.56085970000001
Lutheran Social Services of Wisconsin,Appleton Clinic,Appleton,WI,54911,44.2902735,-88.41626590000001
Firelands Csl and Recovery Servs,,Norwalk,OH,44857,41.223598700000004,-82.6010727
United Summit Center,,Weston,WV,26452,39.0386085,-80.44751540000001
Mind Shine LLC,,Raleigh,NC,27615,35.8940591,-78.6485784
New Wellness Associates Inc,,Kaukauna,WI,54130,44.263634700000004,-88.2727797
Strategic Behavioral Health,Raleigh,Garner,NC,27529,35.677933,-78.5610023
Blessed Home LLC,,Raleigh,NC,27615,35.8746839,-78.6345321
Anns Haven of Rest,,Raleigh,NC,27609,35.850542,-78.6195382
SouthLight Healthcare,,Raleigh,NC,27604,35.818443,-78.6047934
Candii Homes,,Clinton,NC,28328,34.997634999999995,-78.31703
Holly Hill Hospital,Behavioral Health System,Raleigh,NC,27610,35.7833109,-78.58394100000001
Firelands Csl and Recovery Servs,,Port Clinton,OH,43452,41.5092197,-82.911789
Southeastern Healthcare of NC Inc,,Raleigh,NC,27610,35.780715,-78.58001329999999
Holly Hill Childrens Hospital,,Raleigh,NC,27610,35.7792836,-78.5791263
Monroe Community MH Authority,,Monroe,MI,48161,41.9245519,-83.4675455
Canvas Health Inc,Forest Lake,Forest Lake,MN,55025,45.2794931,-92.9908262
Youth Extensions Inc,,Raleigh,NC,27609,35.8571311,-78.5997979
Northeastern Mental Health Center,Webster Clinic,Webster,SD,57274,45.3360278,-97.5216862
Saint Joseph Mercy Chelsea,Behavioral Health Services,Chelsea,MI,48118,42.3100294,-84.01690759999998
Saint Joseph Mercy Chelsea,Outpatient Behavioral Health Services,Chelsea,MI,48118,42.3204286,-84.0200264
MidValley Healthcare,,New Martinsville,WV,26155,39.6430054,-80.8652441
Bruson Group Inc,DBA New Beginnings Healthcare Phase II,Raleigh,NC,27616,35.8496029,-78.56486329999998
Catholic Charities of SE Michigan,,Monroe,MI,48161,41.916608000000004,-83.3970494
MidValley Healthcare,,New Martinsville,WV,26155,39.649491999999995,-80.858393
Crittenton Services,Outpatient,New Martinsville,WV,26155,39.650056,-80.857229
Holy Family Memorial Behavioral Health,,Manitowoc,WI,54220,44.1133847,-87.65223399999999
Strategic Behavioral Center,,Leland,NC,28451,34.260948,-78.063873
Promedica Monroe Regional Hospital,,Monroe,MI,48162,41.925249,-83.38890529999999
Promedica  Monroe Regional Hospital,Outpatient Behavioral Health,Monroe,MI,48162,41.92557,-83.3869108
Sentara Halifax Regional Health System,,South Boston,VA,24592,36.7124805,-78.91419350000001
Southside Community Services Board,Halifax Behavioral Health,South Boston,VA,24592,36.714749499999996,-78.9143853
Thomas Supervised Care,,Raleigh,NC,27616,35.874621999999995,-78.551424
Fairview Counseling Center,Fairview Wyoming Clinic,Wyoming,MN,55092,45.325016,-92.993267
Clark County Outpatient Clinic,,Owen,WI,54460,44.945156,-90.5474435
Firelands Regional Health System,,Sandusky,OH,44870,41.4370614,-82.7137222
Madeline Centre,,Lynchburg,VA,24502,37.384861,-79.24147099999999
Louis Stokes VA Medical Center,Sandusky CBOC,Sandusky,OH,44870,41.4190579,-82.6826861
Turn About Ranch,,Escalante,UT,84726,37.767790000000005,-111.60625900000001
Firelands Regional Medical Center,,Sandusky,OH,44870,41.445994799999994,-82.7101312
Child and Family Charities,,Lansing,MI,48911,42.6812887,-84.5161473
Bar/None Residential Trt Services,,Anoka,MN,55303,45.37775169,-93.38617623
Centra Health Inc,Bridges Treatment Center,Lynchburg,VA,24502,37.3433531,-79.20562579999999
Right Door for Hope Recovery and ,Wellness,Ionia,MI,48846,42.9960848,-85.06839620000001
Northern Wyoming Mental Health Center,Weston County Outpatient Office,Newcastle,WY,82701,43.849144,-104.18952440000001
Battle Creek VAMC,Lansing CBOC,Lansing,MI,48910,42.7101895,-84.5529719
OneEighty,,Wooster,OH,44691,40.7995854,-81.9324864
Wyoming Behavioral Institute,,Casper,WY,82609,42.834680299999995,-106.2938658
McLaren Orthopedic Hospital,GEMS,Lansing,MI,48910,42.7037324,-84.5349152
Phoenix Behavioral Health Servs LLC,,Two Rivers,WI,54241,44.1338928,-87.596997
Anderson Counseling Services,,Lynchburg,VA,24502,37.373995799999996,-79.21096949999999
Peace Tree Counseling LLC,,Osceola,WI,54020,45.323583,-92.70257009999999
Bruson Group Inc,DBA New Beginnings Healthcare Inc,Knightdale,NC,27545,35.798779700000004,-78.48096269999999
Club Horizon,,Knightdale,NC,27545,35.799398,-78.47896999999999
Saint Vincent Catholic Charities,Childrens Home,Lansing,MI,48917,42.7483196,-84.58786459999999
Horizon Behavioral Health,Horizon TDT Center,Lynchburg,VA,24501,37.4096954,-79.2168204
Saint Vincent Catholic Charities,Counseling Services,Lansing,MI,48917,42.7488818,-84.58794759999999
Sparrow Behavioral Health Services,Saint Lawrence Campus,Lansing,MI,48915,42.741873999999996,-84.569906
NW System/Csl and Guidance Clinic,Northwest Journey/Amery,Amery,WI,54001,45.291968,-92.36264399999999
Harvest Outreach Center Inc,,Gladys,VA,24554,37.103664,-79.042612
Appalachian Community Hlth Center,Upshur County Office,Buckhannon,WV,26201,38.9928207,-80.2305419
Rockbridge Area Community Servs Board,,Lexington,VA,24450,37.80349879999999,-79.4254311
Carolina Outreach LLC,Smithfield,Smithfield,NC,27577,35.499595,-78.3513767
Courage to Change Recovery,,Abbotsford,WI,54405,44.943690600000004,-90.3078577
United Summit Center,Upshur County,Buckhannon,WV,26201,39.0035208,-80.2345012
Amery Hosp and Clinic Behav Hlth,,Amery,WI,54001,45.3026732,-92.36641259999999
Northeastern Counseling Center,,Vernal,UT,84078,40.4486472,-109.5495101
Counseling Center of ,Wayne and Holmes Counties,Wooster,OH,44691,40.8223939,-81.9061324
Anazao Community Partners,,Wooster,OH,44691,40.828393,-81.906477
Christian Childrens Home of Ohio,,Wooster,OH,44691,40.904652,-81.990983
Ann Arbor Consultation Services Inc,,Ann Arbor,MI,48103,42.2770468,-83.7790787
Horizon Behavioral Health,Campbell County Counseling Center,Rustburg,VA,24588,37.268883,-79.11065699999999
Village Network,Wooster Boys Village Campus,Wooster,OH,44691,40.8330048,-81.90539759999999
Johnston Health,,Smithfield,NC,27577,35.5142656,-78.3343503
Horizon Behavorial Health,Wellness Center,Lynchburg,VA,24501,37.411103999999995,-79.17437
Horizon Behavioral Health,Langhorne Wellness Center,Lynchburg,VA,24501,37.4125946,-79.1749534
Centra Health Inc,VA Baptist Hospital,Lynchburg,VA,24503,37.438204999999996,-79.187155
Central Wyoming Counseling Center,,Casper,WY,82601,42.866673,-106.34230590000001
Lansing Psychological Associates,,East Lansing,MI,48823,42.735624,-84.486721
West Michigan Community MH ,Hart Site,Hart,MI,49420,43.7008479,-86.3648903
Meridian Prof Psych Consultants,,East Lansing,MI,48823,42.727070700000006,-84.4478288
Village Network,New Horizon/Youth Campus,Bethesda,OH,43719,40.0591674,-81.0786996
Coastal Horizons Center Inc,,Wilmington,NC,28412,34.193669,-77.932642
Horizon Behavioral Health,,Lynchburg,VA,24504,37.415727000000004,-79.14542440000001
Saint Mary Mercy Hospital,Outpatient Psychiatric Services,Ann Arbor,MI,48105,42.2572277,-83.682702
Lake Forest Day Treatment,,Wilmington,NC,28401,34.2154065,-77.9290294
Harbor,Mental Health and Subst Abuse Servs,Wilmington,NC,28401,34.2082948,-77.9245641
United Summit Center,,Clarksburg,WV,26301,39.272819,-80.374001
Highland/Clarksburg Hospital,,Clarksburg,WV,26301,39.2717791,-80.37125859999999
PORT Health,,Wilmington,NC,28403,34.2271585,-77.9186445
Saint Joseph Mercy Hospital,,Ann Arbor,MI,48106,42.260301,-83.66116600000001
United Summit Center,CSU,Clarksburg,WV,26301,39.2702925,-80.3627824
Louis A Johnson VAMC,Mental Health Clinic (116A),Clarksburg,WV,26301,39.27034520000001,-80.3627122
Granville Health System,,Oxford,NC,27565,36.325084000000004,-78.594984
A Special Touch Inc,,Willard,NC,28478,34.672534000000006,-78.01736899999999
Huron Oaks Adult,Partial Hospitalization Program,Ann Arbor,MI,48105,42.268388,-83.655198
Saint Joseph Mercy Adolescent Partial,Partial Hospitalization Program,Ann Arbor,MI,48106,42.26441320000001,-83.6479761
Southeast Inc,New Philadelphia Office,New Philadelphia,OH,44663,40.4906113,-81.4517515
Louis Stokes VA Medical Center,New Philadelphia CBOC,New Philadelphia,OH,44663,40.5064448,-81.4575952
Family Service of Marion and,Harrison County,Clarksburg,WV,26301,39.2795626,-80.34210959999999
Saint Croix Regional Medical Center,,Saint Croix Falls,WI,54024,45.409645000000005,-92.643447
Eason Court 1,,Youngsville,NC,27596,36.0470105,-78.4585209
Personal and Family Couseling Servs,OhioGuidestone,New Philadelphia,OH,44663,40.509146,-81.454461
Catholic Charities,Child and Adolescent Day Treatment,Saint Cloud,MN,56301,45.5413775,-94.15699240000001
Ten Lakes Center,,Dennison,OH,44621,40.40205220000001,-81.33739609999999
Eason Court 2,,Youngsville,NC,27596,36.061702000000004,-78.455506
A Helping Hand of Wilmington,,Wilmington,NC,28403,34.213176000000004,-77.873373
Solutions Behavioral Mental Health,Health Care Professionals,Waite Park,MN,56387,45.560665,-94.226493
Counseling Center of,Wayne and Holmes Counties,Orrville,OH,44667,40.83136029999999,-81.7648803
Ann Arbor Consultation Services Inc,,Ann Arbor,MI,48105,42.3126975,-83.6533582
Anazao Community Partners,,Orrville,OH,44667,40.840657,-81.7639002
Lutheran Social Service of Minnesota,,Saint Cloud,MN,56304,45.5661425,-94.1514955
Saint Cloud VAMC,Mental Health Service Line 116A,Saint Cloud,MN,56303,45.5731124,-94.2135097
NW System/Csl and Guidance Clinic,Day Treatment Services,De Pere,WI,54115,44.445147999999996,-88.07597700000001
Bridge Builders Pastoral Counseling,,Wilmington,NC,28405,34.253834999999995,-77.856525
Saint Cloud Hospital,CentraCare Health,Saint Cloud,MN,56303,45.575225200000006,-94.1692777
Prevea Clinic Behavioral Care,,De Pere,WI,54115,44.4294623,-88.02227740000001
Northway IRTS,,Saint Cloud,MN,56303,45.576303700000004,-94.1860195
Southeast Inc,Saint Clairsville Office,Saint Clairsville,OH,43950,40.077033,-80.968671
Catholic Charities,Caritas Mental Health Clinic,Saint Cloud,MN,56303,45.5825033,-94.1739502
Coastal Horizon Center Inc,,Burgaw,NC,28425,34.54356,-77.916848
North Central Counseling Center,,Stetsonville,WI,54480,45.077151799999996,-90.3142901
Newaygo County CMHSP,,White Cloud,MI,49349,43.5493121,-85.7759614
Lutheran Social Services of SD,Aberdeen Area Counseling Center,Aberdeen,SD,57401,45.458783000000004,-98.485964
Avera Saint Lukes,Behavioral Health Unit,Aberdeen,SD,57401,45.4616289,-98.4782727
New Wellness Associates Inc,,Green Bay,WI,54304,44.478097,-88.082216
Northeastern Mental Health Center,Main Center,Aberdeen,SD,57401,45.4645771,-98.4884079
Canvas Health,,North Branch,MN,55056,45.5118764,-92.9904437
Polk County Behavioral Health,,Balsam Lake,WI,54810,45.454479,-92.467557
North Central Healthcare ,Community Treatment,Wausau,WI,54403,44.931547200000004,-89.63359150000001
Baeten Counseling and Consultation,Team SC,Green Bay,WI,54301,44.46777410000001,-88.0340679
Avivo,,Princeton,MN,55371,45.568666,-93.5790392
Rawhide Inc,Youth and Family Counseling,Green Bay,WI,54303,44.4879442,-88.06812640000001
Sherman Counseling Management LLC,,Green Bay,WI,54304,44.4885959,-88.0603355
Childrens Hospital of WI,Community Services,Wausau,WI,54401,44.954973100000004,-89.6646484
Tomah VAMC,Wausau Outpatient Clinic,Wausau,WI,54401,44.9583576,-89.6750825
Tri County Help Center Inc,,Saint Clairsville,OH,43950,40.080606,-80.903263
Hegira Programs Inc,Oakdale House,Canton,MI,48188,42.2749641,-83.4712735
Catholic Charities of the Diocese of,Green Bay Inc,Green Bay,WI,54301,44.487061,-88.02473499999999
Bellin Psychiatric Center Inc,,Green Bay,WI,54301,44.4843831,-88.0162252
Lakeland Mental Health Center,,Glenwood,MN,56334,45.666738,-95.389765
Saint Joseph Mercy,Outpatient Behav Health Servs Canton,Canton,MI,48188,42.294458299999995,-83.48830600000001
Center for Human Development,,Wausau,WI,54403,44.956627000000005,-89.62199
Achieve Center/Neuropsychological,Developmental and Learning Services,Wausau,WI,54401,44.969614,-89.671685
Cambridge Medical Center,1 East Inpatient Mental Health Unit,Cambridge,MN,55008,45.564824,-93.22923370000001
United Hospital Center,Behavioral Health,Bridgeport,WV,26330,39.328546,-80.239579
United Summit Center,,Bridgeport,WV,26330,39.329987,-80.23872800000001
Peaceful Solutions Counseling,,Wausau,WI,54403,44.9628114,-89.6298917
Villa Hope Community Support Program,of Brown County,Green Bay,WI,54311,44.481967,-87.971342
Counseling Center of,Wayne and Holmes Counties,Rittman,OH,44270,40.972976,-81.781295
Taylor County,Human Services Department,Medford,WI,54451,45.129965999999996,-90.33684699999999
Center for Well Being Inc,,Wausau,WI,54403,44.9640859,-89.6229392
Vidant Duplin Hospital,Behavioral Health,Kenansville,NC,28349,34.964919,-77.961771
Northwood Health Systems,Ash Avenue Clinic,Moundsville,WV,26041,39.92755,-80.73684899999999
Bellin Psychiatric Center Inc,Bellevue,Green Bay,WI,54311,44.4672441,-87.9186179
Courage to Change Recovery,,Medford,WI,54451,45.134240999999996,-90.33019279999999
Northeastern Counseling Center,,Roosevelt,UT,84066,40.287994299999994,-109.99689779999999
Willow Creek Behavioral Health,,Green Bay,WI,54311,44.4773122,-87.92757370000001
Foundations,,Green Bay,WI,54303,44.515679,-88.0421134
Lucy Idol Ctr for the Handicapped Inc,,Vermilion,OH,44089,41.425253000000005,-82.290725
AIDS Resource Center of Wisconsin,(ARCW),Green Bay,WI,54301,44.508896,-88.017581
Fox Run Hospital,,Saint Clairsville,OH,43950,40.066327,-80.846942
Family Services of Northeast WI,,Green Bay,WI,54301,44.509885700000005,-88.0170567
Horizon Behavioral Health,Amherst Wellness Center,Amherst,VA,24521,37.5772849,-79.0376859
Dix and Gillette Csl Servs LLP,,Wausau,WI,54401,44.98413529999999,-89.652778
Community Mental Health Services of,Livingston County,Howell,MI,48843,42.605093,-83.9239098
Livingston County Catholic Charities,,Howell,MI,48843,42.600730799999994,-83.9134211
Community Mental Health Services of,Livingston County,Howell,MI,48843,42.5992681,-83.9083038
Downriver Mental Health Clinic,Advance Counseling,Canton,MI,48187,42.3258256,-83.48677459999999
Community Care Services,Taylor Unit,Taylor,MI,48180,42.1976059,-83.2983397
Advanced Behavioral Medicine,,Howell,MI,48843,42.5954679,-83.89620450000001
Tonys Helping Hand,,Louisburg,NC,27549,36.086683,-78.31796800000001
Heartland Behavioral Healthcare,,Massillon,OH,44646,40.7683628,-81.5195432
Clinton County Counseling Center,,Saint Johns,MI,48879,43.004428000000004,-84.559818
Daymark Recovery Services,,Henderson,NC,27536,36.338161,-78.4103149
Ainuddins Home,,Louisburg,NC,27549,36.095519200000005,-78.3097375
Appalachian Community Hlth Center,Barbour County Office,Belington,WV,26250,39.012516,-79.938975
Montcalm Care Network,,Stanton,MI,48888,43.299245500000005,-85.0859048
United Summit Center,Barbour County,Philippi,WV,26416,39.145748,-80.034089
Ann Arbor Consultation Services,,Brighton,MI,48114,42.5711919,-83.8183592
CommQuest Services Inc,,Massillon,OH,44647,40.797096200000006,-81.52492559999999
Downriver Mental Health,Advanced Counceling Services,Brighton,MI,48114,42.564896000000005,-83.8013444
Appalachian Community Hlth Center,,Elkins,WV,26241,38.92970379999999,-79.8636568
Saint Joseph Mercy,Outpatient Behavioral Servs Brighton,Brighton,MI,48114,42.569056200000006,-83.8063188
Northwest Csl and Guidance Clinic,Journey Program,Wausau,WI,54401,45.0227421,-89.67242940000001
Firelands Csl and Recovery Servs,,Amherst,OH,44001,41.4120565,-82.21133520000001
Far West Center,,Amherst,OH,44001,41.412683,-82.210983
Youth Health Service Inc,,Elkins,WV,26241,38.9278205,-79.8572077
Apex Behavioral Health Western Wayne,,Westland,MI,48186,42.297600700000004,-83.3876818
Clement J Zablocki VAMC,Green Bay Clinic,Green Bay,WI,54311,44.5232506,-87.9419818
All Well Being Services,,Romulus,MI,48174,42.2588567,-83.3295446
Cedar Ridge Academy,,Roosevelt,UT,84066,40.2562647,-110.0926112
ClearVista Health and Wellness,,Lorain,OH,44053,41.4391966,-82.23600379999999
Brown County Community Trt Ctr,,Green Bay,WI,54311,44.5230132,-87.92474729999999
West Michigan Community MH,,Ludington,MI,49431,43.9573726,-86.432137
Access Behavioral Healthcare LLC,,Plymouth,MI,48170,42.358600700000004,-83.458078
VA Black Hills Healthcare System,Fort Meade Campus,Fort Meade,SD,57741,44.412791600000006,-103.4707085
Belmont Community Hospital,Behavioral Medicine Unit,Bellaire,OH,43906,40.030063,-80.740875
Beaumont Hospital Taylor,,Taylor,MI,48180,42.233614200000005,-83.27024809999999
Guidance Center,,Southgate,MI,48195,42.2117813,-83.2273455
Guidance Center Adult and Family,,Southgate,MI,48195,42.2124968,-83.22776390000001
Guidance Center ,,Southgate,MI,48195,42.2124968,-83.22776390000001
Four Corners Comm Behav Health Center,,Castle Dale,UT,84513,39.2106412,-111.01891270000002
Alternative Paths Inc,,Medina,OH,44256,41.1523719,-81.86827770000001
Team Wellness Center,Team Mental Health Services,Southgate,MI,48195,42.200962200000006,-83.2066765
Lincoln Behavioral Services,Plymouth Outpatient Program,Plymouth,MI,48170,42.388644,-83.481041
